3	1
10	1
18	1
27	1
34	1
35	1
39	1
40	1
41	1
47	1
50	1
53	1
55	1
58	1
59	1
62	1
63	1
68	1
71	1
75	1
79	1
81	1
82	1
83	1
84	1
86	1
87	1
88	1
89	1
90	1
91	1
92	1
93	1
96	1
117	1
119	1
122	1
125	1
140	1
144	1
154	1
158	1
159	1
163	1
178	1
181	1
186	1
215	1
221	1
224	1
225	1
226	1
244	1
248	1
255	1
257	1
258	1
260	1
261	1
262	1
263	1
264	0
267	1
271	1
272	1
293	1
301	1
319	1
323	1
344	1
345	1
347	1
348	1
350	1
351	1
352	1
353	1
354	1
384	1
408	1
414	1
427	1
432	1
440	1
445	1
452	1
453	1
454	1
455	1
459	1
460	1
470	1
489	1
490	1
491	1
494	1
508	1
511	1
530	1
531	1
535	1
538	1
541	1
562	1
564	1
565	1
571	1
579	1
588	1
589	1
604	1
607	1
608	1
641	1
653	1
687	1
691	1
704	1
708	1
718	1
722	1
723	0
743	1
748	1
768	1
771	1
774	1
775	1
776	1
777	1
780	1
784	1
785	1
786	1
815	1
832	1
841	1
842	1
844	1
854	1
855	1
856	1
858	1
867	1
868	1
869	1
870	1
871	1
872	1
873	1
887	1
889	1
890	1
891	1
892	1
893	1
894	1
897	1
898	1
899	1
900	1
901	1
902	1
904	1
906	1
907	1
908	1
909	1
912	1
913	1
914	1
915	1
916	1
917	1
918	1
919	1
922	1
923	1
924	1
925	1
927	1
928	1
930	1
931	1
932	1
933	1
934	1
936	1
937	1
939	1
940	1
941	1
942	1
944	1
945	1
946	1
947	1
948	1
949	1
950	1
951	1
952	1
953	1
954	1
955	1
956	1
957	1
958	1
959	1
960	1
961	1
962	1
963	1
964	1
965	1
966	1
967	1
968	1
969	1
970	1
971	1
972	1
973	1
974	1
975	1
976	1
977	1
978	1
979	1
980	1
981	1
982	1
983	1
985	1
986	1
987	1
989	1
991	1
993	1
994	1
995	1
997	1
998	1
999	1
1000	1
1001	1
1002	1
1003	1
1004	1
1006	1
1007	1
1008	1
1010	1
1011	1
1055	1
1129	1
1130	1
1131	1
1132	1
1133	1
1134	1
1141	1
1142	1
1146	1
1154	1
1156	1
1158	1
1165	1
1166	1
1182	1
1184	1
1185	1
1188	1
1194	1
1206	1
1207	1
1209	1
1213	1
1219	1
1225	1
1235	1
1259	1
1278	1
1279	1
1286	1
1293	1
1294	1
1296	1
1314	1
1315	0
1316	0
1317	0
1318	0
1334	1
1337	1
1359	1
1360	1
1361	1
1362	1
1363	1
1375	1
1381	1
1388	1
1410	1
1418	1
1419	1
1422	0
1423	0
1438	1
1472	1
1474	1
1476	1
1484	1
1492	1
1494	1
1495	1
1497	1
1499	1
1532	1
1534	1
1548	1
1554	1
1560	1
1561	1
1562	1
1564	1
1569	1
1571	1
1576	1
1577	1
1578	1
1584	1
1585	1
1587	1
1589	1
1591	1
1593	1
1594	1
1614	1
1616	1
1619	1
1623	1
1624	1
1626	1
1628	1
1629	1
1630	1
1631	0
1632	1
1634	0
1635	0
1636	0
1641	1
1642	1
1644	1
1645	1
1647	1
1651	1
1657	1
1659	1
1660	1
1667	0
1668	0
1675	1
1676	1
1677	1
1678	1
1679	1
1680	1
1681	1
1683	1
1686	1
1689	1
1690	1
1692	1
1693	1
1696	1
1697	1
1698	1
1699	1
1701	1
1702	1
1703	1
1704	1
1706	1
1707	1
1709	1
1710	1
1711	1
1712	1
1713	1
1714	1
1715	1
1719	1
1720	1
1725	1
1726	1
1749	1
1750	1
1752	1
1753	1
1754	1
1755	1
1757	1
1759	1
1760	1
1761	1
1762	1
1763	1
1764	0
1765	1
1766	1
1769	1
1770	1
1771	1
1772	1
1773	1
1774	1
1775	1
1776	1
1778	1
1779	1
1780	1
1782	1
1783	1
1784	1
1785	1
1786	1
1787	1
1788	1
1789	1
1790	1
1791	1
1792	1
1793	1
1795	1
1796	1
1797	1
1798	1
1799	1
1800	1
1801	1
1802	1
1803	1
1804	1
1805	1
1806	1
1807	1
1809	1
1810	1
1811	1
1812	1
1813	1
1814	1
1815	1
1816	1
1817	1
1818	1
1819	1
1820	1
1821	1
1822	1
1823	1
1824	1
1825	1
1826	1
1827	1
1828	1
1829	1
1830	1
1831	1
1832	1
1833	1
1834	1
1835	1
1836	1
1837	1
1838	1
1839	1
1840	1
1841	1
1842	1
1843	1
1844	1
1845	1
1846	1
1847	1
1848	1
1849	1
1850	1
1851	1
1852	1
1853	1
1854	1
1855	1
1856	1
1857	1
1858	1
1859	1
1860	1
1863	1
1864	1
1866	1
1867	1
1869	1
1870	1
1871	1
1874	1
1875	1
1876	1
1877	1
1878	1
1879	1
1880	1
1881	1
1885	1
1886	1
1887	1
1888	1
1889	1
1890	1
1891	1
1892	1
1893	1
1894	1
1895	1
1896	1
1897	1
1898	1
1899	1
1900	1
1901	1
1902	1
1903	1
1904	1
1905	1
1906	1
1907	1
1908	1
1909	1
1910	1
1911	1
1912	1
1913	1
1914	1
1915	1
1916	1
1917	1
1918	1
1919	1
1920	1
1921	1
1922	1
1923	1
1924	1
1926	1
1927	1
1928	1
1929	1
1931	1
1932	1
1933	1
1934	1
1935	1
1937	1
1938	1
1939	1
1940	1
1942	1
1943	1
1944	1
1945	1
1947	1
1948	1
1949	1
1950	1
1951	1
1952	1
1953	1
1954	1
1955	1
1957	1
1959	1
1960	1
1961	1
1962	1
1963	1
1964	1
1965	1
1967	1
1968	1
1969	1
1970	1
1972	1
1973	1
1978	1
1979	1
1992	1
2019	1
2028	1
2031	1
2033	1
2039	1
2042	1
2046	1
2047	1
2054	1
2055	1
2060	1
2062	1
2063	1
2064	0
2066	1
2077	1
2078	1
2079	1
2087	1
2088	1
2123	1
2134	0
2135	0
2136	0
2137	0
2138	0
2139	0
2140	0
2141	0
2142	0
2160	0
2165	0
2195	1
2213	1
2229	1
2238	1
2251	1
2259	1
2264	1
2266	1
2267	1
2269	1
2270	1
2271	1
2276	1
2279	1
2282	0
2283	0
2284	0
2285	0
2286	0
2287	0
2288	0
2289	0
2290	0
2291	1
2292	1
2293	0
2296	1
2297	1
2300	1
2306	1
2308	1
2309	0
2313	1
2315	0
2321	1
2326	1
2331	1
2335	1
2337	1
2339	1
2341	1
2343	1
2344	1
2345	1
2347	1
2349	1
2350	1
2351	1
2363	1
2368	1
2374	1
2376	1
2377	1
2378	1
2379	1
2380	1
2382	1
2388	1
2389	1
2395	1
2402	1
2403	1
2404	1
2405	1
2406	1
2407	1
2409	1
2410	1
2414	1
2423	1
2427	1
2431	1
2432	1
2438	1
2441	1
2457	0
2474	1
2483	1
2490	0
2493	1
2498	1
2510	1
2516	1
2521	1
2528	1
2531	1
2553	1
2556	1
2583	1
2590	1
2600	1
2606	0
2608	0
2615	1
2617	0
2618	0
2636	1
2641	1
2642	1
2656	1
2662	0
2666	1
2667	0
2669	0
2670	0
2672	0
2673	0
2674	0
2675	0
2676	0
2677	0
2678	0
2679	0
2682	0
2683	0
2686	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	0
2697	0
2698	1
2699	0
2700	0
2701	0
2702	0
2703	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2722	0
2729	0
2732	0
2733	1
2734	0
2736	1
2738	0
2751	0
2756	1
2762	1
2763	1
2765	1
2766	1
2767	1
2768	1
2771	1
2778	1
2779	1
2783	1
2787	1
2790	1
2792	1
2793	1
2800	0
2801	0
2805	1
2806	1
2807	1
2811	1
2812	1
2813	1
2814	1
2815	1
2816	1
2824	1
2825	1
2826	1
2830	1
2831	1
2832	1
2833	1
2835	1
2836	1
2837	1
2839	1
2840	1
2842	1
2843	1
2844	1
2845	1
2846	1
2848	1
2852	1
2853	1
2856	1
2858	1
2860	1
2861	1
2862	1
2872	1
2873	1
2885	1
2890	1
2894	1
2896	1
2898	1
2899	1
