0	1
1	1
2	1
6	1
7	1
12	0
13	1
15	1
17	0
19	1
20	1
21	1
22	1
23	1
24	1
25	1
28	1
29	0
30	0
31	0
32	1
33	0
36	1
43	1
78	1
94	1
95	1
97	0
98	0
99	0
100	0
101	0
102	0
106	1
115	1
194	0
201	1
202	1
204	1
205	1
206	1
211	1
212	1
213	1
214	1
242	1
243	1
269	1
273	1
275	1
276	1
277	1
291	1
300	0
304	1
305	1
308	1
309	1
310	1
311	1
312	1
313	0
314	0
315	1
318	1
321	1
322	1
325	1
326	1
327	1
328	1
329	1
330	1
331	1
332	1
333	1
334	1
335	1
336	1
337	0
338	0
339	1
340	1
341	1
342	1
343	1
346	0
349	1
355	1
356	1
357	1
358	1
359	1
360	1
361	1
362	1
363	1
364	1
365	1
366	1
367	1
368	1
369	0
370	1
371	1
372	1
373	1
374	1
375	1
376	1
377	1
378	1
379	1
380	1
381	1
382	1
383	1
385	1
386	1
387	1
388	1
389	1
390	1
391	1
392	1
393	1
394	1
395	1
396	1
397	1
398	1
399	1
400	1
401	1
402	1
403	1
404	1
405	1
406	1
407	1
409	1
410	1
411	1
412	1
413	1
415	1
416	1
417	1
418	1
419	1
420	1
421	1
422	1
423	1
424	1
425	1
426	1
428	1
429	1
430	1
431	1
433	1
434	1
435	1
436	1
437	1
438	1
439	1
441	1
442	1
443	1
444	1
446	1
447	1
448	1
449	1
450	1
451	1
456	1
457	1
458	1
461	1
463	1
464	1
465	1
466	1
467	1
468	1
469	1
471	1
472	1
473	1
474	1
475	1
476	1
477	1
478	1
479	1
480	1
481	1
482	0
483	0
484	0
485	0
486	1
487	1
492	1
493	1
496	0
497	1
498	1
499	1
500	1
501	1
502	1
503	1
504	1
505	1
506	1
507	1
509	1
510	1
512	1
513	1
514	1
515	1
516	1
517	1
518	1
519	1
520	1
521	1
522	1
523	1
524	1
525	1
526	1
527	1
528	1
529	1
532	1
533	1
534	1
536	1
537	1
539	1
540	1
542	1
543	1
544	1
545	1
546	1
547	1
548	1
549	1
550	1
551	1
552	1
553	1
554	1
555	1
556	1
557	1
558	1
559	1
560	1
561	1
563	1
566	1
567	1
568	1
569	1
570	1
572	1
573	1
574	1
575	1
576	1
577	0
578	1
580	1
581	1
582	1
583	1
584	1
585	1
586	1
587	1
590	1
591	1
592	1
593	1
594	1
595	1
596	1
597	1
598	1
599	1
600	1
601	1
602	1
603	1
605	1
606	1
609	1
610	1
611	1
612	1
613	1
614	1
615	1
616	1
617	1
618	1
619	1
620	1
621	1
622	1
623	1
624	1
625	1
626	1
627	1
628	1
629	1
630	1
631	1
632	1
633	1
634	1
635	1
636	1
637	1
638	1
639	1
640	1
642	1
643	1
644	1
645	1
646	1
647	1
648	1
649	1
650	1
651	1
652	1
654	1
655	1
656	1
657	1
658	1
659	1
660	1
661	1
662	1
663	1
664	1
665	1
666	1
667	1
668	1
669	1
670	1
671	1
672	1
673	1
674	1
675	1
676	1
677	1
678	1
679	1
680	1
681	1
682	1
683	1
684	1
685	1
686	1
688	1
689	1
690	1
692	1
693	1
694	1
695	1
696	1
697	1
698	1
699	1
700	1
701	1
702	1
703	1
705	1
706	1
707	1
709	1
710	1
711	1
712	1
713	1
714	1
715	1
716	1
717	1
719	1
720	1
721	1
724	1
725	1
726	1
727	1
728	1
729	1
730	1
731	1
732	1
733	1
734	1
735	1
736	1
737	1
738	1
739	1
740	1
741	1
742	1
745	1
746	1
747	1
749	1
750	1
751	1
752	1
753	1
754	1
755	1
756	0
757	1
758	1
759	1
760	1
761	1
762	1
763	1
764	1
765	1
766	1
767	1
769	1
772	1
773	1
778	1
779	1
781	1
782	1
783	1
787	0
788	1
789	1
790	1
791	1
792	1
793	1
794	1
795	1
796	1
797	1
798	1
799	1
800	1
801	1
802	1
803	1
804	1
805	1
806	1
807	0
808	1
809	1
810	1
811	1
812	1
813	0
814	1
816	1
817	1
818	1
819	1
820	1
821	0
822	1
823	1
824	1
825	1
826	1
827	1
828	1
829	1
830	1
831	1
833	1
834	1
835	1
836	1
837	1
838	1
839	1
840	1
845	1
846	1
847	1
848	1
850	1
851	1
852	1
857	1
859	1
860	1
861	1
862	1
863	1
864	1
865	1
866	1
874	1
875	1
876	1
877	1
878	1
880	1
881	1
882	1
883	1
903	1
905	1
911	1
921	1
929	1
935	1
938	1
943	1
984	1
988	1
1012	1
1013	1
1014	1
1015	1
1016	1
1017	1
1018	1
1019	1
1020	1
1021	1
1022	0
1023	0
1024	0
1025	0
1026	0
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	0
1053	0
1054	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0
1062	0
1063	0
1064	0
1065	0
1066	0
1067	0
1068	0
1069	0
1070	0
1071	0
1072	0
1073	0
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0
1088	0
1089	0
1090	0
1091	0
1092	1
1093	1
1094	1
1095	1
1096	1
1097	1
1098	1
1099	1
1100	1
1101	1
1102	1
1103	1
1104	1
1105	1
1106	1
1107	1
1108	1
1109	1
1110	1
1111	1
1112	1
1113	1
1114	1
1115	1
1116	1
1117	1
1118	1
1119	1
1120	1
1121	1
1122	1
1123	1
1124	1
1125	1
1126	0
1127	1
1128	1
1135	1
1136	1
1137	1
1138	0
1139	0
1140	0
1143	0
1144	0
1145	0
1147	0
1148	1
1149	1
1150	1
1151	1
1152	1
1153	1
1155	1
1157	1
1159	1
1160	1
1161	1
1162	1
1163	1
1164	1
1167	0
1168	0
1169	0
1170	0
1171	0
1172	0
1173	0
1174	0
1175	0
1176	0
1177	0
1178	0
1179	0
1180	0
1181	0
1183	0
1186	0
1187	0
1189	0
1190	0
1191	0
1192	0
1193	0
1195	0
1196	0
1197	0
1198	0
1199	0
1200	0
1201	0
1202	0
1203	0
1204	0
1205	0
1208	0
1211	0
1212	0
1214	0
1215	0
1216	1
1217	1
1218	0
1220	0
1221	0
1222	0
1223	1
1224	0
1226	0
1227	0
1229	1
1230	0
1231	1
1232	1
1234	1
1236	1
1237	0
1238	0
1239	1
1240	0
1241	1
1242	0
1243	0
1245	1
1247	1
1248	1
1249	0
1250	1
1251	1
1252	1
1253	1
1254	0
1255	0
1256	1
1257	0
